TextName:Lat,Long,Location,Dialect,Genre,YoC,YoM,AuthName,AuthBD,AuthSex,AuthAge,RecName,RecBD,RecSex,RecAge,RecRelation,Words,OCWords,NamWords,ForWords,Types,OCTypes,NamTypes,ForTypes,Chars,OCChars,NamChars,ForChars,Tokens
CLIFFO_070:x,x,x,x,L,1530,1530,Christopher_Crackenthorpe,_,m,_,Henry_Clifford_Ii,1493,m,_,x,647,141,40,8,253,121,32,2,5130,770,261,33,29
CLIFFO_071:x,x,x,x,L,1526,1526,Christopher_Dacre,_,m,_,Henry_Clifford_Ii,1493,m,33,x,335,99,17,0,114,51,12,0,2564,671,110,0,13
CLIFFO_072:x,x,x,x,L,1530,1530,William_Musgrave,1509,m,_,Henry_Clifford_Ii,1493,m,_,x,481,123,19,0,193,84,12,0,3473,624,110,0,19
CLIFFO_073:x,x,x,x,L,1526,1526,George_Thompson,_,m,_,Henry_Clifford_Ii,1493,m,33,x,429,102,45,0,162,64,27,0,2625,581,279,0,10
CLIFFO_074:x,x,x,x,L,1520,1520,Clement_Watson,_,m,_,Henry_Clifford_Ii,1493,m,_,x,313,78,19,0,172,61,19,0,2248,490,126,0,10
CLIFFO_075:x,x,x,x,L,1520,1520,Clement_Watson,_,m,_,Henry_Clifford_Ii,1493,m,_,x,548,148,13,0,253,113,12,0,3285,1002,88,0,9
CLOWES:x,x,x,x,M,1602,1602,William_Clowes,1540,m,62,x,xxxx,x,xx,x,20467,6197,214,851,3656,2261,103,404,88696,37653,1244,4785,909
CLOWESOBS:x,x,x,x,M,1596,1596,William_Clowes,1540,m,56,x,xxxx,x,xx,x,2063,683,10,114,688,395,10,74,8917,3921,68,602,102
CMAELR3:52.34373,-2.05719,Worcester/Birmingham_halfway_point,WM,U,1400,1400,x,xxxx,m,xx,x,xxxx,x,xx,x,17718,5045,446,673,3613,2107,78,411,75927,30107,2261,3649,996
CMAELR4:51.825593,-0.98465,Buckinghamshire/West_Hertfordshire/Bedfordshire,EM,U,1435,1435,x,xxxx,m,xx,x,xxxx,x,xx,x,11652,3567,260,284,2411,1461,86,202,49046,21000,1334,1472,727
CMANCRIW:52.191614,-2.223358,Worcester,WM,G,1227,1227,x,xxxx,m,xx,x,xxxx,x,xx,x,67886,20607,2182,3894,9984,5408,455,2078,285383,116037,12245,21339,4656
CMASTRO:51.4,-0.2,London,EM,H,1391,1391,Geoffry_Chaucer,1343,m,48,x,xxxx,x,xx,x,7055,2439,155,25,1159,710,78,16,29268,13642,992,154,358
CMAYENBI:51.279958,1.079407,Canterbury,K,G,1340,1340,Dan_Michel,1270,m,70,x,xxxx,x,xx,x,48069,14217,1309,77,4924,3675,183,41,200070,84983,6330,386,2574
CMBENRUL:54.181727,-1.818237,x,N,U,1425,1425,x,xxxx,m,xx,x,xxxx,x,xx,x,19104,5294,746,262,2535,1616,101,155,72604,28207,3598,1294,1282
CMBOETH:51.4,-0.05,London,EM,P,1380,1380,Geoffry_Chaucer,1343,m,37,x,xxxx,x,xx,x,10684,3157,96,29,1713,1067,14,23,45024,19821,487,132,523
CMCAPCHR:52.747931,0.3,King's_Lynn_Norfolk,EM,I,1464,1464,John_Capgrave,1393,m,71,x,xxxx,x,xx,x,54286,16075,5406,751,6209,3297,1789,497,225523,84610,35634,4386,4114
CMCAPSER:52.75,0.4,King's_Lynn_Norfolk,EM,R,1452,1452,John_Capgrave,1393,m,59,x,xxxx,x,xx,x,1538,449,124,5,496,270,69,5,6167,2407,744,26,88
CMCLOUD:52.402419,0.32959,North_Central?,EM,G,1372,1372,x,xxxx,m,xx,x,xxxx,x,xx,x,16481,4708,261,0,2037,1349,43,0,66278,27204,1106,0,745
CMCTMELI:51.6,-0.1,London,EM,P,1390,1390,Geoffry_Chaucer,1343,m,47,x,xxxx,x,xx,x,17685,5521,372,103,2245,1544,64,75,73707,33419,2194,459,848
CMCTPARS:51.48,-0.15,London,EM,G,1390,1390,Geoffry_Chaucer,1343,m,47,x,xxxx,x,xx,x,31765,9837,1013,178,3627,2593,105,106,132374,59897,5012,1061,1621
CMEARLPS:51.76954,0.645447,Essex,EM,W,1350,1350,x,xxxx,m,xx,x,xxxx,x,xx,x,45181,15121,1984,23,4488,3424,147,22,177007,78707,8560,88,7349
CMEDMUND:52.722986,-0.010986,x,EM,B,1438,1438,x,xxxx,m,xx,x,xxxx,x,xx,x,3934,1232,285,12,954,621,80,12,16005,6702,1705,62,294
CMEDTHOR:54.085173,-0.648193,x,N,G,1350,1440,x,xxxx,m,xx,x,xxxx,x,xx,x,14525,4129,484,233,2190,1428,92,99,59726,23741,2492,1204,789
CMEDVERN:52.208448,-2.087402,Worchestershire,WM,G,1390,1390,x,xxx,m,xx,x,xxxx,x,xx,x,13362,3859,480,369,2318,1444,98,181,56595,23569,2383,1837,871
CMEQUATO:51.6,-0.25,London,EM,H,1392,1392,Geoffry_Chaucer,1343,m,49,x,xxxx,x,xx,x,6453,2208,157,200,854,496,35,68,25743,11933,930,984,321
CMFITZJA:53.13359,-0.32959,x,EM,R,1495,1495,Richard_Fitzjames,1445,m,50,x,xxxx,x,xx,x,6019,1803,405,84,1268,743,116,44,26127,11183,2255,455,224
CMGAYTRY:53.958106,-1.08078,York,N,R,1357,1440,John_Gaytryge,xxxx,m,xx,x,xxxx,x,xx,x,5564,1503,170,72,1199,749,54,67,22784,8770,828,430,185
CMGREGOR:51.489935,-0.3,London,S,I,1475,1475,William_Gregory,1405,m,70,x,xxxx,x,xx,x,37646,10754,4031,334,4889,2709,1251,159,161808,58148,26266,1601,2439
CMHALI:52.429222,-2.3,Herefordshire/Shropshir,WM,G,1215,1225,x,xxxx,m,xx,x,xxxx,x,xx,x,9403,3030,227,41,2096,1407,48,34,38778,17801,1292,210,508
CMHILTON:53.03791,-0.966797,Thurgarton_Nottinghamshire,EM,G,1396,1450,Walter_Hilton,xxxx,m,xx,x,xxxx,x,xx,x,5147,1482,144,8,1062,650,29,8,21951,9378,705,38,196
CMHORSES:51.466414,-1.2854,Berkshire,S,H,1450,1450,x,xxxx,m,xx,x,xxxx,x,xx,x,6584,2182,33,211,1408,899,19,126,24971,11599,167,861,420
CMINNOCE:52.882391,-0.395508,x,EM,R,1497,1497,x,xxxx,m,xx,x,xxxx,x,xx,x,4444,1198,142,542,1349,606,86,347,19607,7223,813,3007,204
CMJULIA:52.45,-2.6,Herefordshire/Shropshire,WM,B,1205,1225,x,xxxx,m,xx,x,xxxx,x,xx,x,7530,2382,307,0,1934,1293,111,0,30029,13266,1819,0,560
CMJULNOR:52.631604,1.29776,Norwich,EM,G,1372,1372,Juliana_of_Norwich,1342,f,30,x,xxxx,x,xx,x,5275,1361,187,0,1058,602,40,0,21265,7922,934,0,326
CMKATHE:52.44,-2.5,Herefordshire/Shropshire,WM,B,1200,1225,x,xxxx,m,xx,x,xxxx,x,xx,x,9468,2986,248,40,2349,1506,82,33,38868,16790,1583,239,540
CMKEMPE:52.76,0.5,King's_Lynn_Norfolk,EM,G,1440,1440,Margery_Kempe,1373,f,67,x,xxxx,x,xx,x,66120,19820,2258,71,5013,3541,329,47,254112,107395,11601,433,3813
CMKENTHO:51.174177,0.961304,x,K,O,1111,1150,x,xxxx,m,xx,x,xxxx,x,xx,x,4441,1289,255,6,1197,706,93,6,20164,8332,1615,32,292
CMKENTSE:51.261915,0.799255,x,K,R,1275,1275,x,xxxx,m,xx,x,xxxx,x,xx,x,3678,1056,158,164,941,515,51,108,14915,5862,891,876,220
CMLAMB1:52.229482,-2.790527,Herefordshire/Shropshire,WM,O,1200,1225,x,xxxx,m,xx,x,xxxx,x,xx,x,6739,1780,250,1027,1978,925,85,559,29493,9918,1391,5487,510
CMLAMBX1:52.355474,-2.780914,Herefordshire/Shropshire,WM,O,1050,1225,x,xxxx,m,xx,x,xxxx,x,xx,x,21683,6265,960,1238,4589,2659,193,712,94172,35908,5569,6847,1383
CMMALORY:52.263955,-1.468048,Warwickshire,WM,F,1470,1470,Thomas_Malory,1405,m,65,x,xxxx,x,xx,x,59618,19011,4150,1,4737,3253,487,1,239691,100707,23529,8,4930
CMMANDEV:52.596375,0.285645,South,EM,T,1400,1425,x,xxxx,m,xx,x,xxxx,x,xx,x,53788,15479,2974,490,5470,3353,955,347,212600,85021,17931,2675,3253
CMMARGA:52.46,-2.7,Herefordshire/Shropshire,WM,B,1205,1225,x,xxxx,m,xx,x,xxxx,x,xx,x,8873,2876,287,8,2271,1503,87,6,36132,16073,1811,45,630
CMMIRK:52.616667,-2.716667,Shropshire?,WM,R,1385,1500,John_Mirk,xxxx,m,xx,x,xxxx,x,xx,x,60147,18896,2877,367,5869,4240,425,155,234040,97679,15164,2134,3554
CMNTEST:51.635067,-0.730591,Buckinghamshire,EM,W,1395,1425,John_Purvey,1354,m,41,x,xxxx,x,xx,x,11507,3288,606,21,1194,792,88,11,44257,18210,3348,65,1098
CMORM:52.77037,-0.377655,Bourne_SW_Lincolnshire,EM,O,1225,1225,Orm,xxxx,m,xx,x,xxxx,x,xx,x,75623,17254,3422,88,3370,2222,255,69,280597,105241,22357,541,2459
CMOTEST:51.806917,-0.819855,Buckinghamshire,EM,W,1382,1425,John_Purvey,1354,m,28,x,xxxx,x,xx,x,10227,2869,791,32,1409,898,161,17,41214,16291,3919,116,747
CMPETERB:52.565917,-0.236206,Peterborough_Northamptonshire,EM,I,1145,1145,x,xxxx,m,xx,x,xxxx,x,xx,x,7499,2352,668,106,1720,981,280,60,32139,13052,4897,756,645
CMPOLYCH:51.690862,-2.456474,Berkeley?,S,I,1387,1387,John_Trevista,xxxx,m,xx,x,xxxx,x,xx,x,47463,14460,4679,865,5680,3253,1412,183,209116,81810,31842,5204,3712
CMPURVEY:51.450584,-2.584534,Bristol?,S,G,1388,1450,John_Purvey,1354,m,34,x,xxxx,x,xx,x,41048,12535,3365,137,4582,3147,511,65,175085,75123,18880,736,2332
CMREYNAR:53.100621,-0.703125,x,EM,F,1481,1481,William_Caxton,1418,m,63,x,xxxx,x,xx,x,9156,2957,214,49,1673,1156,75,36,35375,15249,1470,278,706
CMREYNES:52.640564,1.551819,Acle,EM,H,1485,1485,Robert_Reynes,1430,m,55,x,xxxx,x,xx,x,9111,3005,548,307,2329,1394,264,169,38425,16011,3229,1723,541
CMROLLEP:54.403745,-1.7,Yorkshire/Richmond,N,G,1348,1450,Richard_Rolle,1300,m,48,x,xxxx,x,xx,x,18837,5532,547,46,2442,1622,62,35,72426,29264,2564,296,964
CMROLLTR:54.41,-1.8,Yorkshire/Richmond,N,G,1349,1440,Richard_Rolle,1300,m,49,x,xxxx,x,xx,x,18350,5273,519,222,3123,1959,91,164,76769,31530,2581,1221,913
CMROYAL:51.751052,-1.255016,Oxford?,S,R,1425,1450,x,xxxx,m,xx,x,xxxx,x,xx,x,6460,1780,346,379,1693,876,117,254,27358,10405,1904,2025,391
CMSAWLES:52.43,-2.4,Herefordshire/Shropshire,WM,O,1205,1225,x,xxxx,m,xx,x,xxxx,x,xx,x,4508,1411,101,26,1214,748,27,23,18308,8170,517,130,271
CMSIEGE:52.55,-2.488403,x,WM,F,1500,1500,x,xxxx,m,xx,x,xxxx,x,xx,x,7892,2467,597,6,1714,1159,173,3,31116,12683,3509,26,725
CMTHORN:54.162434,-1.417236,x,N,H,1440,1440,x,xxxx,m,xx,x,xxxx,x,xx,x,5835,2478,8,48,1155,883,4,31,21847,12979,35,212,650
CMTRINIT:51.489935,0,London,EM,O,1225,1225,x,xxxx,m,xx,x,xxxx,x,xx,x,43376,12061,1517,6288,7344,3452,213,2595,188660,68270,8526,34334,2990
CMVICES1:51.905307,0.639954,Essex,EM,G,1200,1225,x,xxxx,m,xx,x,xxxx,x,xx,x,28960,8113,992,1465,4619,2638,152,810,124426,47849,5324,7907,1773
CMVICES4:52.389011,-0.53833,x,EM,G,1400,1400,x,xxxx,x,xx,x,xxxx,x,xx,x,7481,2068,262,86,1276,842,44,39,29472,12085,1209,434,348
CMWYCSER:52.464377,-0.933838,Leicestershire/Northamptonshire,EM,R,1400,1400,x,xxxx,m,xx,x,xxxx,x,xx,x,58497,18212,3022,722,6095,4241,244,285,240117,101939,15261,4084,3748
COLLIER:x,x,x,x,c,1835,1835,William_Collier,1795,m,40,x,xxxx,x,xx,x,9792,2829,986,16,1755,1162,46,4,38688,15197,4227,67,1102
COLMAN:x,x,x,x,c,1805,1805,George_Colman,1762,m,43,x,xxxx,x,xx,x,10582,3014,947,23,1990,1299,99,10,41844,16387,4767,104,1147
COMMISS:x,x,x,x,L,1673,1673,x,xxxx,m,xx,x,xxxx,m,xx,dist_eql,740,222,39,1,312,155,20,1,3453,1464,246,2,22
CONWAY:x,x,x,x,L,1623,1623,Edward_Conway,1569,m,54,George_Villers,1592,m,31,dist_eql,745,233,20,0,336,182,15,0,3340,1535,141,0,24
CONWAY2:x,x,x,x,L,1675,1675,Edward_Conway,1623,m,52,Arthur_Capel,1631,m,44,dist_eql,1722,481,85,1,567,318,47,1,7036,2852,541,7,88
CONWAY_001:x,x,x,x,L,1640,1640,Edward_Conway_Sr,1602,m,38,Elizabeth_Cavendish[n.cecil],1619,f,21,x,278,69,4,0,141,62,4,0,2395,372,22,0,13
CONWAY_002:x,x,x,x,L,1640,1640,Edward_Conway_Sr,1602,m,38,Elizabeth_Cavendish[n.cecil],1619,f,21,x,387,84,9,0,155,67,8,0,3221,482,57,0,17
CONWAY_003:x,x,x,x,L,1653,1653,Edward_Conway_Sr,1602,m,51,John_Selden,1584,m,69,x,130,27,9,2,76,26,9,2,1081,148,61,11,7
CONWAY_004:x,x,x,x,l,1640,1640,Edward_Conway_Jr,1623,m,17,Edward_Conway_Sr,1602,m,38,FATHER,116,33,5,0,71,32,5,0,1381,179,35,0,9
CONWAY_005:x,x,x,x,l,1640,1640,Edward_Conway_Jr,1623,m,17,Edward_Conway_Sr,1602,m,38,FATHER,170,48,3,0,103,46,3,0,1284,283,15,0,6
CONWAY_006:x,x,x,x,l,1651,1651,Edward_Conway_Sr,1602,m,49,Anne_Conway[n.finch],1631,f,20,DAUGHTER_IN_LAW,496,131,10,0,217,109,8,0,4358,807,59,0,19
CONWAY_007:x,x,x,x,l,1651,1651,Edward_Conway_Sr,1602,m,49,Anne_Conway[n.finch],1631,f,20,DAUGHTER_IN_LAW,979,217,27,4,345,168,23,4,9316,1372,178,19,42
CONWAY_008:x,x,x,x,l,1651,1651,Edward_Conway_Sr,1602,m,49,Anne_Conway[n.finch],1631,f,20,DAUGHTER_IN_LAW,1081,243,35,0,374,171,26,0,8811,1402,244,0,36
CONWAY_009:x,x,x,x,l,1651,1651,Edward_Conway_Sr,1602,m,49,Anne_Conway[n.finch],1631,f,20,DAUGHTER_IN_LAW,1239,271,42,0,374,179,31,0,12266,1724,267,0,57
CONWAY_010:x,x,x,x,l,1651,1651,Anne_Conway[n.finch],1631,f,20,Edward_Conway_Sr,1602,m,49,FATHER_IN_LAW,1133,315,40,0,400,210,30,0,9804,1902,245,0,40
CONWAY_011:x,x,x,x,l,1651,1651,John_Finch,1626,m,25,Anne_Conway[n.finch],1631,f,20,SISTER,1743,432,68,28,572,314,51,24,16840,2279,397,145,94
CONWAY_012:x,x,x,x,l,1651,1651,John_Finch,1626,m,25,Anne_Conway[n.finch],1631,f,20,SISTER,1890,470,41,2,594,323,38,2,14836,2768,233,9,68
CONWAY_013:x,x,x,x,l,1652,1652,John_Finch,1626,m,26,Anne_Conway[n.finch],1631,f,21,SISTER,1843,452,49,20,541,304,27,16,15936,2581,270,94,82
CONWAY_014:x,x,x,x,l,1652,1652,John_Finch,1626,m,26,Anne_Conway[n.finch],1631,f,21,SISTER,1560,367,34,0,445,246,24,0,12973,2118,174,0,65
CONWAY_015:x,x,x,x,l,1652,1652,Anne_Conway[n.finch],1631,f,21,Edward_Conway_Jr,1623,m,29,HUSBAND,254,64,9,0,119,54,8,0,2732,371,43,0,16
CONWAY_016:x,x,x,x,l,1653,1653,Henry_More,1614,m,39,Anne_Conway[n.finch],1631,f,22,FRIEND,405,88,18,0,176,76,13,0,2980,485,97,0,15
CONWAY_017:x,x,x,x,l,1655,1655,Edward_Conway_Jr,1623,m,32,George_Rawdon,_,m,_,BROTHER_IN_LAW,338,76,9,0,149,67,8,0,3524,458,56,0,20
CONWAY_018:x,x,x,x,l,1655,1655,Anne_Conway[n.finch],1631,f,24,Edward_Conway_Jr,1623,m,32,HUSBAND,374,76,42,0,169,67,24,0,2677,430,218,0,11
CONWAY_019:x,x,x,x,l,1656,1656,Anne_Conway[n.finch],1631,f,25,Edward_Conway_Jr,1623,m,33,HUSBAND,555,126,14,0,217,107,13,0,4784,703,78,0,25
CONWAY_020:x,x,x,x,l,1656,1656,Anne_Conway[n.finch],1631,f,25,Edward_Conway_Jr,1623,m,33,HUSBAND,564,137,10,0,227,115,10,0,4588,826,47,0,22
CONWAY_021:x,x,x,x,l,1656,1656,Anne_Conway[n.finch],1631,f,25,Edward_Conway_Jr,1623,m,33,HUSBAND,674,160,26,0,244,124,21,0,5818,843,128,0,31
CONWAY_022:x,x,x,x,l,1657,1657,John_Finch,1626,m,31,Anne_Conway[n.finch],1631,f,26,SISTER,739,185,34,0,311,150,21,0,6366,1049,188,0,31
CONWAY_023:x,x,x,x,l,1657,1657,Anne_Conway[n.finch],1631,f,26,Edward_Conway_Jr,1623,m,34,HUSBAND,851,195,46,1,302,150,37,1,7046,1072,240,7,35
CONWAY_024:x,x,x,x,l,1657,1657,Anne_Conway[n.finch],1631,f,26,Edward_Conway_Jr,1623,m,34,HUSBAND,685,157,22,0,257,124,19,0,5651,928,111,0,28
CONWAY_025:x,x,x,x,l,1658,1658,Henry_More,1614,m,44,Anne_Conway[n.finch],1631,f,27,FRIEND,341,68,18,0,160,60,18,0,3121,446,106,0,18
CONWAY_026:x,x,x,x,l,1658,1658,Anne_Conway[n.finch],1631,f,27,Edward_Conway_Jr,1623,m,35,HUSBAND,388,93,22,0,174,80,15,0,3560,495,131,0,19
CONWAY_027:x,x,x,x,l,1658,1658,Anne_Conway[n.finch],1631,f,27,Edward_Conway_Jr,1623,m,35,HUSBAND,497,123,29,0,221,103,25,0,4787,717,148,0,26
CONWAY_028:x,x,x,x,l,1658,1658,Edward_Conway_Jr,1623,m,35,George_Rawdon,_,m,_,BROTHER_IN_LAW,823,198,50,0,314,153,34,0,7090,1162,272,0,34
CONWAY_029:x,x,x,x,l,1658,1658,Edward_Conway_Jr,1623,m,35,George_Rawdon,_,m,_,BROTHER_IN_LAW,640,150,8,0,263,125,8,0,5974,879,38,0,31
CONWAY_030:x,x,x,x,l,1658,1658,Edward_Conway_Jr,1623,m,35,George_Rawdon,_,m,_,BROTHER_IN_LAW,397,91,20,0,174,74,16,0,4017,461,110,0,23
CONWAY_031:x,x,x,x,l,1659,1659,Anne_Conway[n.finch],1631,f,28,Edward_Conway_Jr,1623,m,36,HUSBAND,965,223,25,0,316,161,21,0,8642,1194,138,0,46
CONWAY_032:x,x,x,x,l,1659,1659,Edward_Conway_Jr,1623,m,36,George_Rawdon,_,m,_,BROTHER_IN_LAW,556,142,39,2,255,115,31,2,5205,862,209,10,26
CONWAY_033:x,x,x,x,l,1659,1659,Edward_Conway_Jr,1623,m,36,George_Rawdon,_,m,_,BROTHER_IN_LAW,763,183,53,0,326,148,40,0,7230,1034,301,0,37
CONWAY_034:x,x,x,x,l,1660,1660,Anne_Conway[n.finch],1631,f,29,Henry_More,1614,m,46,FRIEND,432,121,9,0,213,104,8,0,2858,772,44,0,11
CONWAY_035:x,x,x,x,l,1660,1660,Henry_More,1614,m,46,Anne_Conway[n.finch],1631,f,29,FRIEND,510,133,15,0,244,119,13,0,3272,835,85,0,12
CONWAY_036:x,x,x,x,l,1660,1660,Henry_More,1614,m,46,Anne_Conway[n.finch],1631,f,29,FRIEND,250,64,7,0,140,56,7,0,1812,386,48,0,8
CONWAY_037:x,x,x,x,l,1661,1661,Edward_Conway_Jr,1623,m,38,George_Rawdon,_,m,_,BROTHER_IN_LAW,374,95,23,0,193,85,19,0,3484,506,129,0,18
CONWAY_038:x,x,x,x,l,1661,1661,John_Finch,1626,m,35,Edward_Conway_Jr,1623,m,38,BROTHER_IN_LAW,986,277,39,0,360,186,33,0,8270,1686,231,0,36
CONWAY_039:x,x,x,x,l,1661,1661,Henry_More,1614,m,47,Anne_Conway[n.finch],1631,f,30,FRIEND,782,177,40,0,290,135,28,0,6555,1079,209,0,36
CONWAY_040:x,x,x,x,l,1661,1661,Anne_Conway[n.finch],1631,f,30,Henry_More,1614,m,47,FRIEND,534,134,24,0,224,107,23,0,3684,770,134,0,17
CONWAY_041:x,x,x,x,l,1661,1661,Henry_More,1614,m,47,Anne_Conway[n.finch],1631,f,30,FRIEND,807,181,36,0,292,136,27,0,7143,1090,215,0,41
CONWAY_042:x,x,x,x,l,1661,1661,Henry_More,1614,m,47,Anne_Conway[n.finch],1631,f,30,FRIEND,548,125,20,0,232,101,19,0,4252,757,106,0,21
CONWAY_043:x,x,x,x,l,1662,1662,Henry_More,1614,m,48,Anne_Conway[n.finch],1631,f,31,FRIEND,574,143,20,6,252,120,17,6,4546,860,103,64,23
CONWAY_044:x,x,x,x,l,1662,1662,John_Finch,1626,m,36,Edward_Conway_Jr,1623,m,39,BROTHER_IN_LAW,909,216,39,11,342,171,26,10,8212,1290,224,46,40
CONWAY_045:x,x,x,x,L,1662,1662,Henry_More,1614,m,48,Edward_Conway_Jr,1623,m,39,x,529,128,25,2,243,109,22,2,3733,840,128,12,19
CONWAY_046:x,x,x,x,l,1662,1662,Henry_More,1614,m,48,Anne_Conway[n.finch],1631,f,31,FRIEND,1134,300,24,3,420,231,21,3,8626,1819,125,19,42
CONWAY_047:x,x,x,x,l,1662,1662,Anne_Conway[n.finch],1631,f,31,Henry_More,1614,m,48,FRIEND,605,148,20,0,248,118,17,0,3998,870,100,0,17
CONWAY_048:x,x,x,x,l,1662,1662,Henry_More,1614,m,48,Anne_Conway[n.finch],1631,f,31,FRIEND,697,161,27,0,284,131,24,0,6186,912,149,0,35
CONWAY_049:x,x,x,x,l,1662,1662,Anne_Conway[n.finch],1631,f,31,Henry_More,1614,m,48,FRIEND,651,156,22,0,254,120,19,0,4695,912,112,0,22
CONWAY_050:x,x,x,x,l,1662,1662,Anne_Conway[n.finch],1631,f,31,Edward_Conway_Jr,1623,m,39,HUSBAND,612,140,17,0,230,106,15,0,4750,817,85,0,22
CONWAY_051:x,x,x,x,l,1663,1663,Anne_Conway[n.finch],1631,f,32,Edward_Conway_Jr,1623,m,40,HUSBAND,1259,280,40,0,377,189,24,0,9634,1500,192,0,45
CONWAY_052:x,x,x,x,l,1663,1663,Anne_Conway[n.finch],1631,f,32,Edward_Conway_Jr,1623,m,40,HUSBAND,230,53,14,0,124,52,11,0,2228,314,79,0,12
CONWAY_053:x,x,x,x,l,1663,1663,Henry_More,1614,m,49,Anne_Conway[n.finch],1631,f,32,FRIEND,776,173,34,2,310,138,28,2,6227,1060,189,13,32
CONWAY_054:x,x,x,x,l,1663,1663,Anne_Conway[n.finch],1631,f,32,Henry_More,1614,m,49,FRIEND,514,130,9,0,229,111,8,0,3971,766,48,0,20
CONWAY_055:x,x,x,x,l,1663,1663,Henry_More,1614,m,49,Anne_Conway[n.finch],1631,f,32,FRIEND,694,162,27,0,298,131,24,0,5195,985,147,0,24
CONWAY_056:x,x,x,x,l,1664,1664,Henry_More,1614,m,50,Anne_Conway[n.finch],1631,f,33,FRIEND,390,88,24,1,194,78,20,1,3165,544,149,8,16
CONWAY_057:x,x,x,x,l,1664,1664,Anne_Conway[n.finch],1631,f,33,Henry_More,1614,m,50,FRIEND,828,202,17,0,313,158,15,0,5862,1169,85,0,27
CONWAY_058:x,x,x,x,l,1664,1664,Anne_Conway[n.finch],1631,f,33,Edward_Conway_Jr,1623,m,41,HUSBAND,395,80,15,2,179,73,12,2,3474,459,68,10,18
CONWAY_059:x,x,x,x,l,1664,1664,Anne_Conway[n.finch],1631,f,33,Edward_Conway_Jr,1623,m,41,HUSBAND,1013,235,43,4,345,175,32,2,8687,1324,224,20,44
CONWAY_060:x,x,x,x,l,1664,1664,Anne_Conway[n.finch],1631,f,33,Edward_Conway_Jr,1623,m,41,HUSBAND,551,119,22,0,223,97,16,0,4277,688,107,0,20
CONWAY_061:x,x,x,x,l,1664,1664,Anne_Conway[n.finch],1631,f,33,Edward_Conway_Jr,1623,m,41,HUSBAND,477,114,25,0,204,93,22,0,4004,628,140,0,20
CONWAY_062:x,x,x,x,l,1664,1664,Henry_More,1614,m,50,Anne_Conway[n.finch],1631,f,33,FRIEND,572,141,20,0,237,112,15,0,4466,844,107,0,22
CONWAY_063:x,x,x,x,l,1664,1664,John_Finch,1626,m,38,Edward_Conway_Jr,1623,m,41,BROTHER_IN_LAW,301,79,6,0,150,62,6,0,2158,484,35,0,8
CONWAY_064:x,x,x,x,l,1665,1665,Anne_Conway[n.finch],1631,f,34,Edward_Conway_Jr,1623,m,42,HUSBAND,302,66,14,0,151,62,13,0,2685,388,75,0,14
CONWAY_065:x,x,x,x,l,1665,1665,Henry_More,1614,m,51,Anne_Conway[n.finch],1631,f,34,FRIEND,701,164,31,0,281,135,25,0,6052,987,167,0,33
CONWAY_066:x,x,x,x,l,1665,1665,Edward_Conway_Jr,1623,m,42,John_Finch,1626,m,39,BROTHER_IN_LAW,697,176,20,0,283,146,18,0,5933,1063,134,0,27
CONWAY_067:x,x,x,x,l,1665,1665,Henry_More,1614,m,51,Anne_Conway[n.finch],1631,f,34,FRIEND,329,79,19,0,167,69,17,0,2791,491,119,0,15
CONWAY_068:x,x,x,x,l,1665,1665,Anne_Conway[n.finch],1631,f,34,Edward_Conway_Jr,1623,m,42,HUSBAND,568,140,15,0,237,108,13,0,5312,827,79,0,28
CONWAY_069:x,x,x,x,l,1665,1665,Elizabeth_Finch[n.harvey],_,f,_,Daniel_Finch,_,m,_,SON,285,62,15,0,128,53,11,0,2969,307,73,0,19
CONWAY_070:x,x,x,x,L,1666,1666,Edward_Conway_Jr,1623,m,43,Edward_Dering,_,m,_,x,202,50,4,0,116,48,4,0,1257,289,22,0,6
CONWAY_071:x,x,x,x,l,1666,1666,Anne_Conway[n.finch],1631,f,35,Edward_Conway_Jr,1623,m,43,HUSBAND,617,144,22,6,278,128,19,6,4949,942,101,31,22
CONWAY_072:x,x,x,x,l,1667,1667,Frances_Conway,_,f,_,Edward_Conway_Jr,1623,m,44,SON,520,107,13,0,190,83,12,0,5075,531,70,0,33
CONWAY_073:x,x,x,x,l,1674,1674,Henry_More,1614,m,60,Anne_Conway[n.finch],1631,f,43,FRIEND,1385,311,73,2,454,235,44,2,10614,1910,402,23,53
CONWAY_074:x,x,x,x,l,1674,1674,Henry_More,1614,m,60,Anne_Conway[n.finch],1631,f,43,FRIEND,767,192,39,1,296,146,27,1,6495,1142,224,8,35
CONWAY_075:x,x,x,x,l,1675,1675,Henry_More,1614,m,61,Anne_Conway[n.finch],1631,f,44,FRIEND,783,191,40,2,311,153,25,2,6276,1079,240,13,33
CONWAY_076:x,x,x,x,l,1675,1675,Henry_More,1614,m,61,Anne_Conway[n.finch],1631,f,44,FRIEND,1164,274,60,0,413,209,39,0,8681,1571,382,0,42
CONWAY_077:x,x,x,x,l,1675,1675,Anne_Conway[n.finch],1631,f,44,Henry_More,1614,m,61,FRIEND,1332,267,62,3,400,191,35,2,9987,1659,345,22,49
CONWAY_078:x,x,x,x,l,1675,1675,Henry_More,1614,m,61,Anne_Conway[n.finch],1631,f,44,FRIEND,807,193,36,0,287,141,25,0,6529,1200,234,0,34
CONWAY_079:x,x,x,x,l,1676,1676,Henry_More,1614,m,62,Anne_Conway[n.finch],1631,f,45,FRIEND,1976,438,90,9,576,304,40,5,14643,2658,502,80,70
